cont,providername,providerid,region,period,usagecategory,product,productdetail,cost,tag:user:name
1964,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - CloudFront - In,EC2: All,Data Transfer,0,prod-ingestor
1965,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Region to Region (Out),Lambda: All,Data Transfer,0.026777338,
1966,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Region to Region (Out),EC2: All,Data Transfer,0.082960555,prod-valet-analytics
1967,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Aurora:BackupUsage,RDS: All,RDS: Snapshots,4.062090384,
1968,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - Internet (In),EC2: All,Data Transfer,0,prod-cropwise-observations-cfstack
1969,cropwise-databus-prod,5.69741E+11,us-east-2,202305,ES:GP3-Storage,Elastic Search,Elastic Search,91.50000025,prod-valet
1970,cropwise-databus-prod,5.69741E+11,us-east-2,202305,DataProcessing-Bytes,CloudWatch,CloudWatch,7.824360272,prod-api-auth
1971,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.000958501,prod-ingestor-arable
1972,cropwise-databus-prod,5.69741E+11,us-east-2,202305,FreeEventsRecorded,CloudTrail,CloudTrail,0,
1973,cropwise-databus-prod,5.69741E+11,us-east-2,202304,TimedStorage-ByteHrs,CloudWatch,CloudWatch,7.49E-06,prod-ingestor-clearag
1974,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Requests-Tier1,SQS: Messaging,SQS: Messaging,15.8290508,prod-ingestor-sencrop
1975,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Requests-Tier1,SQS: Messaging,SQS: Messaging,2.769528,prod-ingestor-john-deere
1976,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Requests-Tier1,SQS: Messaging,SQS: Messaging,20.1374156,prod-cropwise-observations-v2
1977,cropwise-databus-prod,5.69741E+11,us-east-2,202302,InsightsEvents,CloudTrail,CloudTrail,1.0807475,
1978,cropwise-databus-prod,5.69741E+11,us-east-2,202302,VendedLog-Bytes,CloudWatch,CloudWatch,0.211198652,
1979,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Requests-Tier1,SQS: Messaging,SQS: Messaging,2.0371148,prod-ingestor-pessl
1980,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Data Transfer - Region to Region (In),Elastic Search,Data Transfer,0,prod-valet
1981,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Requests-Tier1,SQS: Messaging,SQS: Messaging,1.803184,prod-valet
1982,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Requests-Tier1,SQS: Messaging,SQS: Messaging,10.0780912,prod-ingestor-sencrop
1983,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Compute,Lambda: All,Lambda: All,2.733618632,prod-api-auth
1984,cropwise-databus-prod,5.69741E+11,ap-northeast-1,202302,FreeEventsRecorded,CloudTrail,CloudTrail,0,
1985,cropwise-databus-prod,5.69741E+11,eu-west-2,202302,FreeEventsRecorded,CloudTrail,CloudTrail,0,
1986,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Requests-Tier1,SQS: Messaging,SQS: Messaging,0.9982764,prod-ingestor-john-deere
1987,cropwise-databus-prod,5.69741E+11,us-east-2,202205,DataProcessing-Bytes,CloudWatch,CloudWatch,15.26632676,prod-ingestor-sencrop
1988,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Requests-Tier1,SQS: Messaging,SQS: Messaging,1.1257524,prod-valet-observations
1989,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Requests-Tier1,SQS: Messaging,SQS: Messaging,40.2589664,prod-ingestor-sencrop
1990,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Requests-Tier1,SQS: Messaging,SQS: Messaging,1.8491388,prod-ingestor-cropwise
1991,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Storage,Elastic File System,Elastic File System,94.73513966,prod-ingestor
1992,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Data Transfer - Inter AZ (Out),EC2: All,Data Transfer,1.472483445,prod-cropwise-observations-cfstack
1993,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Compute,Lambda: All,Lambda: All,13.32925232,prod-valet
1994,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Data Transfer - Region to Region (In),Elastic Search,Data Transfer,0,prod-valet
1995,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TagStorage-TagHrs,S3,S3,8.804773484,prod-ingestor-arable
1996,cropwise-databus-prod,5.69741E+11,ap-northeast-1,202206,FreeEventsRecorded,CloudTrail,CloudTrail,0,
1997,cropwise-databus-prod,5.69741E+11,us-east-2,202305,DeliveryAttempts-SQS,SNS: Notifications,SNS: Notifications,0,prod-scheduled-tasks
1998,cropwise-databus-prod,5.69741E+11,us-east-2,202212,ElasticIP:IdleAddress,EC2: All,EC2: Elastic IPs,11.091,
1999,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Compute,Lambda: All,Lambda: All,16.73256871,prod-ingestor-sencrop
2000,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Requests,S3,S3,30.818522,prod-ingestor-sencrop
2001,cropwise-databus-prod,5.69741E+11,us-east-2,202206,WarmStorage-ByteHrs-EFS,AWS Backup,AWS Backup,17.68240867,prod-ingestor
2002,cropwise-databus-prod,5.69741E+11,us-east-2,202203,Storage,Elastic File System,Elastic File System,5.095920871,prod-ingestor
2003,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Internet (In),Elastic Load Balancer: All,Data Transfer,0,
2004,cropwise-databus-prod,5.69741E+11,us-east-2,202206,DataProcessing-Bytes,CloudWatch,CloudWatch,16.53910451,prod-ingestor-sencrop
2005,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (In),EC2: All,Data Transfer,0,prod-valet
2006,cropwise-databus-prod,5.69741E+11,us-east-2,202211,VendedLog-Bytes,CloudWatch,CloudWatch,0.232351993,
2007,cropwise-databus-prod,5.69741E+11,us-east-2,202202,AWSSecretsManager-Secrets,Secrets Manager,Secrets Manager,0.400000003,
2008,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Requests,Lambda: All,Lambda: All,0.0634664,prod-ingestor-cropwise
2009,cropwise-databus-prod,5.69741E+11,us-east-2,202208,DataProcessing-Bytes,CloudWatch,CloudWatch,6.826322394,prod-ingestor-veris
2010,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Requests,Lambda: All,Lambda: All,0.0976304,prod-ingestor-arable
2011,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Internet (Out),Elastic Search,Data Transfer,0.004527824,prod-valet
2012,cropwise-databus-prod,5.69741E+11,us-east-2,202211,DataProcessing-Bytes,CloudWatch,CloudWatch,0.258096879,prod-valet
2013,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Requests,S3,S3,13.8717936,prod-ingestor
2014,cropwise-databus-prod,5.69741E+11,us-east-2,202204,DataProcessing-Bytes,CloudWatch,CloudWatch,130.450941,
2015,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Data Transfer - Region to Region (Out),EC2: All,Data Transfer,0.558655751,prod-valet
2016,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Read Capacity Units,DynamoDB,DynamoDB,7.83395025,prod-valet
2017,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Data Transfer - Region to Region (Out),Elastic Search,Data Transfer,0.000155025,prod-valet
2018,cropwise-databus-prod,5.69741E+11,us-east-2,202202,NatGateway,EC2: All,Data Transfer,233.4450188,prod-ingestor
2019,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Data Transfer - Internet (Out),API Gateway,Data Transfer,25.22576687,prod-valet
2020,cropwise-databus-prod,5.69741E+11,eu-west-2,202210,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2021,cropwise-databus-prod,5.69741E+11,Europe,202202,Requests,CloudFront: CDN,CloudFront: CDN,0,
2022,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Data Transfer - Internet (Out),RDS: All,Data Transfer,0.001099865,
2023,cropwise-databus-prod,5.69741E+11,ap-northeast-3,202203,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2024,cropwise-databus-prod,5.69741E+11,us-east-2,202208,DataProcessing-Bytes,CloudWatch,CloudWatch,1.252504017,prod-ingestor-cropwise
2025,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Compute,Lambda: All,Lambda: All,73.81391585,prod-ingestor-arable
2026,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Requests,Lambda: All,Lambda: All,0.011766,prod-ingestor-cnh
2027,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Data Transfer - Internet (Out),EC2: All,Data Transfer,3.26E-05,prod-valet
2028,cropwise-databus-prod,5.69741E+11,us-east-2,202208,DataProcessing-Bytes,CloudWatch,CloudWatch,0.027932722,prod-ingestor-cnh
2029,cropwise-databus-prod,5.69741E+11,eu-north-1,202211,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2030,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Data Transfer - CloudFront - Out,EC2: All,Data Transfer,0,prod-ingestor
2031,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Storage,DynamoDB,DynamoDB,3.54E-05,prod-api-auth
2032,cropwise-databus-prod,5.69741E+11,us-east-2,202212,IADataAccess-Bytes,Elastic File System,Elastic File System,5.353046877,prod-ingestor
2033,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Data Transfer - Internet (Out),RDS: All,Data Transfer,0.00025544,
2034,cropwise-databus-prod,5.69741E+11,ap-south-1,202204,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2035,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Storage,Elastic File System,Elastic File System,95.74329834,prod-ingestor
2036,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Aurora:StorageIOUsage,RDS: All,RDS: Storage,1165.85704,prod-valet-analytics
2037,cropwise-databus-prod,5.69741E+11,us-east-2,202206,InsightsEvents,CloudTrail,CloudTrail,2.1515795,
2038,cropwise-databus-prod,5.69741E+11,ap-southeast-1,202205,InsightsEvents,CloudTrail,CloudTrail,0.0008715,
2039,cropwise-databus-prod,5.69741E+11,us-east-2,202205,InsightsEvents,CloudTrail,CloudTrail,1.5531635,
2040,cropwise-databus-prod,5.69741E+11,eu-central-1,202211,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2041,cropwise-databus-prod,5.69741E+11,ap-northeast-2,202204,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2042,cropwise-databus-prod,5.69741E+11,ap-southeast-1,202206,InsightsEvents,CloudTrail,CloudTrail,0.002912,
2043,cropwise-databus-prod,5.69741E+11,us-east-2,202202,VpcEndpoint-Hours,VPC,VPC,26.88,
2044,cropwise-databus-prod,5.69741E+11,us-east-2,202210,TimedStorage-ByteHrs,EC2 Container Registry,EC2 Container Registry,0.029869222,
2045,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Requests,S3,S3,0.0001258,prod-valet
2046,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Requests,S3,S3,3.96E-05,prod-ingestor-groguru
2047,cropwise-databus-prod,5.69741E+11,us-east-2,202210,InsightsEvents,CloudTrail,CloudTrail,0.841477,
2048,cropwise-databus-prod,5.69741E+11,us-east-2,202203,Data Transfer - Internet (Out),S3,Data Transfer,16.30599596,prod-ingestor
2049,cropwise-databus-prod,5.69741E+11,us-west-1,202208,InsightsEvents,CloudTrail,CloudTrail,0.002989,
2050,cropwise-databus-prod,5.69741E+11,us-east-2,202201,PaidS3DataEventsAnalyzed,Guard Duty,Guard Duty,0.4432632,
2051,cropwise-databus-prod,5.69741E+11,sa-east-1,202305,CW:Requests,CloudWatch,CloudWatch,0,
2052,cropwise-databus-prod,5.69741E+11,us-east-2,202206,VpcEndpoint-Hours,VPC,VPC,28.8,
2053,cropwise-databus-prod,5.69741E+11,us-east-2,202203,Requests,Lambda: All,Lambda: All,0.0971592,prod-ingestor
2054,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - CloudFront - Out,S3,Data Transfer,0,
2055,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Compute,Lambda: All,Lambda: All,0.03324302,prod-ingestor-agfiniti
2056,cropwise-databus-prod,5.69741E+11,eu-west-1,202205,InsightsEvents,CloudTrail,CloudTrail,0.0026565,
2057,cropwise-databus-prod,5.69741E+11,eu-west-3,202201,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2058,cropwise-databus-prod,5.69741E+11,us-east-2,202212,ApiGatewayRequest,API Gateway,API Gateway,0.9153025,prod-valet-observations
2059,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Requests,Lambda: All,Lambda: All,0.0049148,prod-ingestor-cnh
2060,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Requests,Lambda: All,Lambda: All,0.000106,prod-scheduled-tasks
2061,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (In),Elastic Search,Data Transfer,0,prod-valet
2062,cropwise-databus-prod,5.69741E+11,us-east-2,202206,TimedPITRStorage-ByteHrs,DynamoDB,DynamoDB,9.07E-08,prod-api-auth
2063,cropwise-databus-prod,5.69741E+11,eu-west-2,202205,InsightsEvents,CloudTrail,CloudTrail,0.000798,
2064,cropwise-databus-prod,5.69741E+11,us-east-1,202304,Requests,S3,S3,9.60E-06,prod-valet-observations
2065,cropwise-databus-prod,5.69741E+11,us-east-2,202301,us-east-2-KMS-Keys,Key Management,Key Management,0.997311812,prod-isoxml-prescription-converter
2066,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Storage,Elastic File System,Elastic File System,94.16368212,prod-ingestor
2067,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Internet (Out),S3,Data Transfer,11.58188366,prod-ingestor
2068,cropwise-databus-prod,5.69741E+11,ap-southeast-1,202301,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2069,cropwise-databus-prod,5.69741E+11,us-east-2,202301,ApiGatewayRequest,API Gateway,API Gateway,6.2294295,prod-valet
2070,cropwise-databus-prod,5.69741E+11,us-east-2,202301,us-east-2-KMS-Keys,Key Management,Key Management,0.997311812,prod-api-auth
2071,cropwise-databus-prod,5.69741E+11,us-east-2,202301,DataProcessing-Bytes,CloudWatch,CloudWatch,11.26102352,prod-api-auth
2072,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Compute,Lambda: All,Lambda: All,0.000314967,prod-valet-cost-metering
2073,cropwise-databus-prod,5.69741E+11,Europe,202303,CloudFront Internet,CloudFront: CDN,CloudFront: CDN,0,
2074,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Storage,S3,S3,0.085555594,
2075,cropwise-databus-prod,5.69741E+11,us-east-1,202204,Requests,S3,S3,1.04E-05,prod-ingestor-pessl
2076,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Region to Region,Streaming for Kafka,Data Transfer,1.962882037,
2077,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Region to Region (Out),S3,Data Transfer,3.00E-07,prod-cropwise-observations
2078,cropwise-databus-prod,5.69741E+11,ca-central-1,202207,PaidEventsRecorded,CloudTrail,CloudTrail,0.01394,
2079,cropwise-databus-prod,5.69741E+11,us-east-2,202211,AmazonEKS-Hours:perCluster,Kubernetes/EKS,Kubernetes/EKS,72,
2080,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Storage,S3,S3,0.523064202,
2081,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
2082,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Storage,S3,S3,2.583945538,prod-ingestor-pessl
2083,cropwise-databus-prod,5.69741E+11,ca-central-1,202208,InsightsEvents,CloudTrail,CloudTrail,0.0028875,
2084,cropwise-databus-prod,5.69741E+11,us-east-1,202301,Data Transfer - Region to Region (Out),S3,Data Transfer,2.03E-06,prod-cropwise-observations
2085,cropwise-databus-prod,5.69741E+11,us-east-2,202301,IA-ReadRequestUnits,Taxes,Taxes,0,
2086,cropwise-databus-prod,5.69741E+11,us-east-1,202211,Requests,S3,S3,3.00E-05,prod-valet
2087,cropwise-databus-prod,5.69741E+11,us-east-2,202301,NatGateway,EC2: All,EC2: All,66.96,prod-valet
2088,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Compute,Lambda: All,Lambda: All,38.8151021,prod-ingestor-sencrop
2089,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Compute,Lambda: All,Lambda: All,19.86231355,prod-valet
2090,cropwise-databus-prod,5.69741E+11,us-east-2,202302,NatGateway,EC2: All,EC2: All,60.48,prod-ingestor
2091,cropwise-databus-prod,5.69741E+11,us-east-2,202305,EBS:VolumeUsage.gp2,EC2: All,EC2: Volumes,195.5701321,
2092,cropwise-databus-prod,5.69741E+11,us-east-2,202305,DataProcessing-Bytes,CloudWatch,CloudWatch,3.169097689,prod-ingestor-trapview
2093,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Compute,Lambda: All,Lambda: All,32.89850481,prod-ingestor-pessl
2094,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Storage,DynamoDB,DynamoDB,0.336750671,prod-valet
2095,cropwise-databus-prod,5.69741E+11,us-east-2,202305,DataProcessing-Bytes,CloudWatch,CloudWatch,5.849786116,prod-ingestor-pessl
2096,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Inter AZ (In),EC2: All,Data Transfer,62.65589881,prod-cropwise-observations-eks
2097,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Compute,Lambda: All,Lambda: All,22.38075068,prod-ingestor-trapview
2098,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TimedPITRStorage-ByteHrs,DynamoDB,DynamoDB,0.002388036,prod-ingestor-trapview
2099,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Requests-Tier1,SQS: Messaging,SQS: Messaging,0.1102684,prod-isoxml-prescription-converter
2100,cropwise-databus-prod,5.69741E+11,us-east-2,202304,DataProcessing-Bytes,CloudWatch,CloudWatch,0.094663943,prod-valet-observations
2101,cropwise-databus-prod,5.69741E+11,us-east-2,202304,ESInstance:m6g.large,Elastic Search,Elastic Search,276.48,prod-valet
2102,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Internet (Out),API Gateway,Data Transfer,0.030126035,prod-valet-analytics
2103,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Internet (Out),EC2: All,Data Transfer,0.003026461,prod-cropwise-observations-cfstack
2104,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Write Capacity Units,DynamoDB,DynamoDB,48.55643364,prod-valet-observations
2105,cropwise-databus-prod,5.69741E+11,us-east-2,202304,CW:MetricMonitorUsage,CloudWatch,CloudWatch,19.91375001,
2106,cropwise-databus-prod,5.69741E+11,us-east-2,202304,PaidEventsAnalyzed-Bytes,Guard Duty,Guard Duty,1.510787902,
2107,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Region to Region,Streaming for Kafka,Data Transfer,5.131006101,prod-cropwise-observations-msk
2108,cropwise-databus-prod,5.69741E+11,ap-south-1,202305,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2109,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Requests,Lambda: All,Lambda: All,0.1361492,prod-ingestor-john-deere
2110,cropwise-databus-prod,5.69741E+11,us-east-1,202304,Requests,S3,S3,0.0027186,prod-cropwise-observations
2111,cropwise-databus-prod,5.69741E+11,us-west-2,202305,CW:Requests,CloudWatch,CloudWatch,0.02187,
2112,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - Internet (In),Lambda: All,Data Transfer,0,
2113,cropwise-databus-prod,5.69741E+11,ap-northeast-2,202305,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2114,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Internet (Out),EC2: All,Data Transfer,0.002954226,prod-ingestor
2115,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Requests,Lambda: All,Lambda: All,0.000109,prod-scheduled-tasks
2116,cropwise-databus-prod,5.69741E+11,us-east-1,202305,Data Transfer - Internet (In),Step Functions,Data Transfer,0,
2117,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Requests-Tier1,SQS: Messaging,SQS: Messaging,17.5625548,prod-valet
2118,cropwise-databus-prod,5.69741E+11,us-east-2,202301,TimedPITRStorage-ByteHrs,DynamoDB,DynamoDB,0.020133278,prod-valet
2119,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Internet (In),EC2: All,Data Transfer,0,prod-valet
2120,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Write Capacity Units,DynamoDB,DynamoDB,469.9437366,prod-valet-observations
2121,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Requests,Lambda: All,Lambda: All,0.0948744,prod-ingestor-arable
2122,cropwise-databus-prod,5.69741E+11,us-east-2,202301,PaidEventsRecorded,CloudTrail,CloudTrail,6.04644,
2123,cropwise-databus-prod,5.69741E+11,us-east-2,202302,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.002550217,prod-ingestor-john-deere
2124,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Internet (In),EC2: All,Data Transfer,0,prod-valet-analytics
2125,cropwise-databus-prod,5.69741E+11,us-east-2,202302,DataProcessing-Bytes,CloudWatch,CloudWatch,68.05865905,prod-ingestor-sencrop
2126,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Requests-Tier1,SQS: Messaging,SQS: Messaging,0.341964,prod-ingestor-agfiniti
2127,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Data Transfer - Internet (Out),RDS: All,Data Transfer,0.000631494,prod-rds-cropwise-observations
2128,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Data Transfer - Region to Region (Out),EC2: All,Data Transfer,0.425155266,prod-valet
2129,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Compute,Lambda: All,Lambda: All,8.831704701,prod-ingestor-arable
